,tweet_id_str,date_time,location,tweet_text
216,1529526144730599424,2022-05-25 18:13:44,kampala ug,The economy is pheeeew https://t.co/wCcDsMwEQv
217,1529525714810445825,2022-05-25 18:12:02,Kenya,"Pigs/ Pork for Ksh350.00 @ KG in Nairobi. I sell pork and pigs at 350 per kilogram 
Order : https://t.co/RiQS58QFBo
Use App : https://t.co/L7r2Sz4eHl https://t.co/NOx4M8K0nz"
218,1529525501177503746,2022-05-25 18:11:11,"Wakiso, Uganda","PRESIDENT MUSEVENI WAS CAPABLE OF PUTTING A SMILE TO ALL THOSE WHO LISTENED TO HIS ADDRESS ON THE ECONOMY SUNDAY, MAY 22 UNFORTUNATELY HE DID’NT.
https://t.co/zccFJKuu3a               @DailyMonitor @newvisionwire @NewTimesRwanda @observerug @RedPepperUG @bukeddeonline @ntvuganda https://t.co/PvcPFuTDrt"
219,1529525040924041217,2022-05-25 18:09:21,"Nairobi, Kenya","Earlier today, KEPSA CEO @KuiKariukiC hosted a team from the FirstRand Bank led by Mr Muzi Nkosi, Head Coverage Africa – Corporates, at the KEPSA Offices. Their engagement focused on steps that new banks can take to expand and succeed in the Kenyan economy. https://t.co/MLYjOUPIVP"
220,1529524931335270401,2022-05-25 18:08:55,"Mayuge District, Uganda","#teenmothers and their babies are a high risk group both physically and emotionally. Poverty, malnutrition, complications of pregnancy, emotional problems eg depression, drugs, alcohol use, are risks for the mother. Kids are also at greater risk of physical, cognitive problems. https://t.co/ZCu98Gv0FC"
221,1529524837277999104,2022-05-25 18:08:33,Kenya,"If Ruto &amp; UDA have Kikuyu Nation,why campaign there every week without break? Why panic with just one week there of Martha Karua? Raila Odinga rarely goes to Western Kenya &amp; Coast regions,but his solid support has never wavered.Kizuri Chajiuza,Kibaya Chajitembeza#UDA @HKindikii"
222,1529524521572630528,2022-05-25 18:07:17,"Nairobi, Kenya","Today wizi kwanza split their teams. Ruto went somewhere else and Rigathi went to campaign in Uasin Gishu where Ruto was two days ago. What a waste! What campaign is that?
It's like Raila going to Bondo on Saturday then Martha goes to campaign there on following Monday."
223,1529524214386278400,2022-05-25 18:06:04,Kenya,"Kienyeji Eggs for Ksh450.00 @ Per Crate in Nairobi. 
Order : https://t.co/qNOpe97MIG
Use App : https://t.co/L7r2Sz4eHl https://t.co/gwlttYzgxy"
224,1529523034360582147,2022-05-25 18:01:23,"Nairobi, Kenya",I think I can start a campaign for road safety for bikers and bodabodas and road safety in general. Wasee wa nduthi wanakufa baaana at a very high rate 😭
225,1529522849257504775,2022-05-25 18:00:39,"Kampala, Uganda",This poverty is too much man 👱👨
226,1529522696052015104,2022-05-25 18:00:02,Nairobi,"MPS reject 50pc tax appeal deposit plan
https://t.co/oPBwKrDG5E https://t.co/vSCp47IWKC"
227,1529522695607828480,2022-05-25 18:00:02,Kenya,"24 disk harrow for Ksh290,000.00 @  in kayata, Machakos. 
Order : https://t.co/Qmi5NHGQ8u
Use App : https://t.co/L7r2Sz4eHl https://t.co/1ed7QGw5fW"
228,1529522691807809536,2022-05-25 18:00:01,Kenya,"-SPONSORED-
Dried Mangoes for Ksh1.00 @ Gram in Chuka. We are selling 100@% naturally dried mangoes. No sugar added At just 1bob per gram. Make your orders today. We also sell on wholesale.
Call : 0723562445. 
Order : https://t.co/KPnbPkk3Ta
Use App : https://t.co/L7r2Sz4eHl https://t.co/wtC1dn9rOS"
229,1529522405550465025,2022-05-25 17:58:53,"Garissa, Kenya","Met 3000 women from the Abudwak clan who agreed to carry out a door-to-door campaign for my second term gubernatorial bid and @RailaOdinga's candidature. They thanked the Azimio La Umoja coalition for picking @MarthaKarua, a strong and ethical woman as a running mate #Inawezekana https://t.co/hdRuIV2OIC"
230,1529522210850873346,2022-05-25 17:58:06,Kenya,The News Brief: Campaign cash fight disrupts Kenya Kwanza https://t.co/7Wfkk3hyYX
231,1529522075865694215,2022-05-25 17:57:34,"Nairobi, Kenya",Encouraged to listen to peace messengers &amp; mediators supported though our partners @tendasasa &amp; @PamojaFT. Their work in the communities &amp; their strong collab with police and security apparatus bodes well for peace and stability as #Kisumu heads into the #2022election campaign 🇰🇪 https://t.co/8qEsbApHVz
232,1529521647165878273,2022-05-25 17:55:52,"Nairobi,kenya",He singehandely destroyed the economy of mombasa. @elvis vote this liar out. https://t.co/MyQ8xzhNx5
233,1529521325428985857,2022-05-25 17:54:35,"Kampala, Uganda","#SEETvBigDebate returns Today at 10:00pm with Your Host @GabrielIguma .
Topic of Discussion: The state of Uganda's economy.
Addressing the issue the rising commodities.
#SEETvUpdates #Commodities https://t.co/2lsJp3YDVH"
234,1529521309281095683,2022-05-25 17:54:31,"Addis Ababa, Ethiopia","A Pan African Youth Summit commenced in #AddisAbaba, celebrating #AfricaDay. The summit will be held for 3 days under the theme 'Building on Pan-African ties &amp; Promoting indigenous knowledge in Africa"". DPM &amp; FM @DemekeHasen 
 called on the youth to join hands to fight poverty. https://t.co/KFIbQOxJ26"
235,1529521185666772992,2022-05-25 17:54:02,Kenya,"Cabbages for Ksh25.00 @ Head in Kericho. 20,000 cabbages fresh from the farm. Available on demand and price is negotiable if bought in bulk
Order : https://t.co/yBHExevNVM
Use App : https://t.co/L7r2Sz4eHl https://t.co/oYdIQpnhDG"
236,1529520714243620864,2022-05-25 17:52:10,"Nairobi,kenya","Cleo malala has dropped ruto image in his campaign posters. Selling ruto in western is hard,like pork in saudi."
237,1529520683763798016,2022-05-25 17:52:02,Kenya,"Bee Wax for Ksh950.00 @ Per Item in Nakuru. Organic wax
Order : https://t.co/7HVqQGZAlZ
Use App : https://t.co/L7r2Sz4eHl https://t.co/YOqzfXwFCc"
238,1529520186948481025,2022-05-25 17:50:04,Kenya,"Dry Maize for Ksh2,800.00 @ 90 Kg Bag in Musanda Mumias. 
Order : https://t.co/ZdCMStupez
Use App : https://t.co/L7r2Sz4eHl https://t.co/xcuOSj4GpC"
239,1529519471513288714,2022-05-25 17:47:13,"Muranga, Kenya",Martha Karua is our modern day Mumbi.We will be rescued from poverty.
240,1529519457286201344,2022-05-25 17:47:10,"Nairobi, Kenya","Nikita @Nikita_Kering is set to head the Fenty beauty campaign
We love to see the wins 🙌🙌
#NRGNews https://t.co/hIIkKTKgt0"
241,1529519255351435265,2022-05-25 17:46:22,Nairobi,"The ""MAKE THEM POORER RULE FOREVER"" system will fall on August 9th elections.
It will be the most Patriotic act to send home these forces and bring aboard people who have been thru the shackles of poverty and are ready to uplift others.
You shall know them by their deeds🙏🙏 https://t.co/4GKMutZwLL"
242,1529518916728496137,2022-05-25 17:45:01,Kenya,"-SPONSORED-
Dried Mangoes for Ksh1.00 @ Gram in Chuka. We are selling 100@% naturally dried mangoes. No sugar added At just 1bob per gram. Make your orders today. We also sell on wholesale.
Call : 0723562445. 
Order : https://t.co/KPnbPkjw3C
Use App : https://t.co/L7r2Sz3GRN https://t.co/FYCf3MbzYu"
243,1529518760700297223,2022-05-25 17:44:24,"Nairobi, Kenya",William Ruto and his 70% ...ooh 7.0% brigade should focus their campaign energy elsewhere. Wanaharibu wakati na pesa huko western. Mulembe nation is so decided na wako Azimio la Umoja Mundu humundu. https://t.co/scAk9TlaVh
244,1529518068732416007,2022-05-25 17:41:39,Kenya,"Kenyan award-winning singer Nikita Kering will spearhead the national campaign for American musician Rihanna’s Fenty beauty products set to be launched on Friday, May 27.

https://t.co/PN5FKrLPOs"
245,1529518007176859650,2022-05-25 17:41:24,Nairobi kenya ,DP Dr @WilliamsRuto is running Wanainchi centered campaign. The Bottom ups Economic policy is spreading like a wild fire 🔥. #HustlerNation https://t.co/dhRjW7fNmd
246,1529517662392717313,2022-05-25 17:40:02,Kenya,"Onions for Ksh45.00 @ kg in nyeri. contact for more information
Order : https://t.co/jn2hPNG0xU
Use App : https://t.co/L7r2Sz4eHl https://t.co/KpPxBRd1nZ"
247,1529515652335038464,2022-05-25 17:32:03,Kenya,"onions for Ksh90.00 @ kg in Nairobi. price is negotiable 
Order : https://t.co/nM3WtTPCNB
Use App : https://t.co/L7r2SzlhJl https://t.co/8E0ajT9KZm"
248,1529515649889869832,2022-05-25 17:32:02,,"Tired of uninvited visitors this will work better,  so that they understand economy is hard https://t.co/mIFvjlwzMF"
249,1529515617145036801,2022-05-25 17:31:54,Global citizen,"Baba the 5th Raila Odinga, Wycliffe Oparanya and Junet MOHAMED are doing great campaign for Azimio in Western today."
250,1529515428892102656,2022-05-25 17:31:09,"Nairobi,Kenya.",A glimpse into Kenya after August 2022 when we discover how bad the state of the economy is and how huge the debt crisis is? https://t.co/etM64ADp0P
251,1529515412358156293,2022-05-25 17:31:05,"Nairobi, Kenya",""".. the kind of economy and leadership we inherited from colonialists, those in power have learnt that in order to keep the power they have to use political means"" - @wandawesonga bemoaning election rigging in #MwanzoSpaces 
https://t.co/By8qS3uPRW"
252,1529515373879775232,2022-05-25 17:30:56,"kampala, Uganda","Economy is tight guys
wano wetulaga 🤨 https://t.co/HU6B7xnjC2"
253,1529515287078395904,2022-05-25 17:30:36,"Nairobi, Kenya","27% of Londoners live in poverty once housing costs are taken into account, compared with 20% in the rest of the England."
254,1529515155859689473,2022-05-25 17:30:04,Ethiopia,Join tweeter campaign now by using the hashtag #StopArrestingChildren | prepared tweet on https://t.co/emTB87hbms https://t.co/Bb6KZzDQoP
255,1529515146082926592,2022-05-25 17:30:02,Kenya,"strawberries for Ksh150.00 @ punnet in Nakuru. fresh from the farm
Order : https://t.co/ug2wb76Ghe
Use App : https://t.co/L7r2Sz4eHl https://t.co/jtXUi3iAJm"
256,1529515141129117696,2022-05-25 17:30:01,Kenya,"-SPONSORED-
Dried Mangoes for Ksh1.00 @ Gram in Chuka. We are selling 100@% naturally dried mangoes. No sugar added At just 1bob per gram. Make your orders today. We also sell on wholesale.
Call : 0723562445. 
Order : https://t.co/KPnbPkB6Va
Use App : https://t.co/L7r2SzlhJl https://t.co/zuuWI7s6Ex"
257,1529514230000795653,2022-05-25 17:26:24,"Juba, South Sudan","Bank of  South Sudan is auctioning 2 million dollars in an effort to stabilize the economy. As of today, the dollar rate is said to have risen to 500 ssp per 1 dollar.
Previously, the bank auctioned between 8M &amp; 13M per week and dollar had stabilized at 420 ssp. #SouthSudan https://t.co/j3eGdnAwBr"
258,1529514022047035393,2022-05-25 17:25:34,Kampala,The #KenyaYaAmani  peace campaign is a model peace campaign that is going to lay a foundation for youth for for the institutionalization of youth participation in peace building processes ~ @Emolot_AD
259,1529513831344504838,2022-05-25 17:24:49,"Kampala, Uganda","Trending in almost all my WhatsApp groups; The State of Economy or Poor planning?

📸 Courtesy https://t.co/NpC7kZcf4v"
260,1529513344549502978,2022-05-25 17:22:52,Kenya,Growing an economy on the gold standard is like riding a bike on training wheels. 🤣🤣🤣🤣
261,1529512901131870212,2022-05-25 17:21:07,KENYA-NAIROBI,"As Raila Odinga tours Busia County tomorrow the residents will be waiting to hear what he says about the untarmacked  road he will be using that connects three constituencies of Butula, Nambale and Teso South. While on his campaign trail in 2017 President Uhuru Kenyatta promised"
262,1529512770143666177,2022-05-25 17:20:36,"Jinja, Uganda",Hooo ds economy I thnk 🤔u cn nw differentiate btn being broke ed poor 😂😂
263,1529512742230556672,2022-05-25 17:20:29,Kenya,"got a zesta for visitors, cant be sharing the heinz in this economy. https://t.co/TSPrBAWjSH"
264,1529512670789087235,2022-05-25 17:20:12,Kapsabet,"Raila is campaigning for Azimio in Western. Karua is campaigning for Azimio in North Eastern While Rigathi is campaigning for Ruto in Uasin Gishu, Ruto’ home County. Sending Gachagua to Uasin Gishu is like sending Karua to campaign for Baba in Nyanza! Serikali imeenda"
265,1529512462332092420,2022-05-25 17:19:22,Nairobi,#MosesKuria  diving and floating Bottom up Economy in Kilifi county together with William Ruto https://t.co/wZ45JuK5Ox
266,1529512132689403904,2022-05-25 17:18:04,Kenya,"strawberries for Ksh150.00 @ punnet in Nyandarua. 
Order : https://t.co/0UR3f9fQ4T
Use App : https://t.co/L7r2Sz4eHl https://t.co/v7BhO1hkjv"
267,1529511779080052737,2022-05-25 17:16:39,Eldoret,Poverty doesn't come because of the decrease of wealth but because of the increase of desires.
268,1529511642425282560,2022-05-25 17:16:07,Kenya,"Bone Cutter for Ksh64,000.00 @ Per Machine in Nairobi. 
Order : https://t.co/j9oa32y6Tq
Use App : https://t.co/L7r2SzlhJl https://t.co/wkf1fezOgN"
269,1529511434006278148,2022-05-25 17:15:17,Ethiopia,Join today tweeter campaign using the hashtag #StopArrestingChildren | prepared tweet on https://t.co/XwbEDEHxyx https://t.co/q2C2F815qG
270,1529511368612667394,2022-05-25 17:15:01,Kenya,"-SPONSORED-
Dried Mangoes for Ksh1.00 @ Gram in Chuka. We are selling 100@% naturally dried mangoes. No sugar added At just 1bob per gram. Make your orders today. We also sell on wholesale.
Call : 0723562445. 
Order : https://t.co/KPnbPkB6Va
Use App : https://t.co/L7r2SzlhJl https://t.co/8erIoyfgFX"
271,1529510971370360832,2022-05-25 17:13:27,"Eldoret, Kenya","How the hell do you people celebrate birthdays, i'mean how do you celebrate another year of poverty without investment!?wake up and stop being wiCked!!"
272,1529510421597650944,2022-05-25 17:11:16,"Fortportal, uganda ","Don’t pour the @tuskerlite256 down 😂😂😂the economy is bad 
:
Enjoy responsibly 🙌
#LiteTheWay
#PaidPartnershipWithDiageo https://t.co/jt1mC7LaVf"
273,1529510264789417989,2022-05-25 17:10:38,"Nyeri, Kenya","Youthful Politician Eric Mwangi Wamumbi has expressed confidence of winning Mathira parliamentary seat in August polls on a UDA party ticket.

The vocal MCA is banking on his grassroot support to stage a door to door campaign selling his agenda to the people of Mathira. https://t.co/3C47NBBBgU"
274,1529510112846839808,2022-05-25 17:10:02,Kenya,"Animal Feed Mixer for Ksh190,000.00 @ Per Machine in Nairobi. We make brand new animal feed mixer good for making chicken and animal feed thereby reducing your cost of production
Order : https://t.co/O87ml4T9C6
Use App : https://t.co/L7r2Sz4eHl https://t.co/KJHR2a9ax5"
275,1529509679403085826,2022-05-25 17:08:19,"Nyeri, Kenya","I will today be lodging an official complaint to the IEBC through my lawyers seeking to bar my opponent from running for electoral office for defacing &amp; destroying my campaign and promotional material ~ Anne Waiguru, Governor Kirinyaga. https://t.co/f8wmHARjCL"
276,1529509608846266368,2022-05-25 17:08:02,Kenya,"Jabuticaba for Ksh2,500.00 @ Seedling in Lavington. Exotic fruit
Order : https://t.co/AwtBtAxHp1
Use App : https://t.co/L7r2SzlhJl https://t.co/1cQSLR5UFo"
277,1529509357158862853,2022-05-25 17:07:02,Kenya,"Trousered-Apes' Monkey-Biz Justice Circus : Asst. Chief's Impersonification, Obstruction of Justice, Abetting of Crime, Corruption, Bias ; Uhuru's Organized-Crime Economy-Cartels Lawsuit Association in Bell's-Pub GSU Attack v. Accident Damages ; Nationa... https://t.co/SCPtuR4Crk"
278,1529509106704187392,2022-05-25 17:06:02,Kenya,"rabbits for Ksh1.00 @ kg in kampala. 
Order : https://t.co/Fi78NNUd6l
Use App : https://t.co/L7r2SzlhJl https://t.co/HGCxvJSChd"
279,1529508604675510276,2022-05-25 17:04:02,Kenya,"maize for Ksh3,000.00 @ bag in siaya. The logistics will be discussed with intereted party
Order : https://t.co/BWLfUellPH
Use App : https://t.co/L7r2Sz3GRN https://t.co/meM541w5vM"
280,1529508184213311490,2022-05-25 17:02:22,"Kilifi, Kenya",I have been following closely @WilliamsRuto campaigns and what he says today becomes the topic of discussion by the @RailaOdinga campaign team. Hivi huwa ni maksudi ama ni ajali?
281,1529508103917830144,2022-05-25 17:02:03,Kenya,"Kienyeji eggs for Ksh550.00 @ tray in Nairobi. yellow yoke, cost does not include trays.
Order : https://t.co/a6zPI29ALA
Use App : https://t.co/L7r2Sz4eHl https://t.co/kGXvFD3AYU"
282,1529508096334303232,2022-05-25 17:02:01,Mogadishu,"As hunger spreads in Somalia, babies start to die https://t.co/sTN8TcjDRo"
283,1529507744222482438,2022-05-25 17:00:37,Tanzania,"Is your campaign about representation? Reach one or all of #Shinyanga #Kigoma #Kagera #Mwanza #Geita #Mara &amp; #Tabora regions choosing from these offers tailored precisely for you: https://t.co/wZMsioGA9Y 
#PowerOfRadioTz https://t.co/EHBcTfthWP"
284,1529507598399344640,2022-05-25 17:00:02,Kenya,"passion seedlings for Ksh40.00 @ per seedlings in Thika. sweet yellow and purple
Order : https://t.co/E2tTRbwt5v
Use App : https://t.co/L7r2Sz4eHl https://t.co/SeRklylIyh"
285,1529507592103673857,2022-05-25 17:00:01,Kenya,"-SPONSORED-
Dried Mangoes for Ksh1.00 @ Gram in Chuka. We are selling 100@% naturally dried mangoes. No sugar added At just 1bob per gram. Make your orders today. We also sell on wholesale.
Call : 0723562445. 
Order : https://t.co/KPnbPkk3Ta
Use App : https://t.co/L7r2Sz4eHl https://t.co/OnPBejktuI"
286,1529507420455723009,2022-05-25 16:59:20,"Nairobi, Kenya",The report indicated about 49% of respondents felt that family interference is the main factor in divorce. Another 46% of participants responded that poverty and unemployment were the leading cause of divorce. https://t.co/mSNzq77OMu
287,1529507094860546048,2022-05-25 16:58:02,Kenya,"Maize for Ksh4,000.00 @ Bag 90kg in Tarakea. Pick up yourself 
Order : https://t.co/EPnzDg8ajq
Use App : https://t.co/L7r2Sz4eHl https://t.co/sHaNy6KWgo"
288,1529507043605880832,2022-05-25 16:57:50,kampala uganda,"An African man with:
- his grass - thatched mud house
- his cow, goat &amp; chicken
- his 1 acre of land

is considered poor.

While an American with a FORD Ranger, a rented apartment and an iPhone is considered living above the poverty line.

Life is a Scam!"
289,1529506486904307713,2022-05-25 16:55:37,"Kampala, Uganda","Tonight on the BIG DEBATE, @GabrielIguma and the pannelists delve into the 'STATE OF THE ECONOMY' - Addressing the issues of the rising cost of living. 

Watch via: GOTV 833 | FTA 036 | Startimes 248 | @yotvchannels | #SEETVBigDebate https://t.co/zhUy1ZM1GA"
290,1529506175871553537,2022-05-25 16:54:23,"Nairobi, Kenya","Joan Kabugu, Black Rhino VR part of Meta-s Africa Day campaign - https://t.co/Lef8c9hFCl @Meta @ecilafilms"
291,1529506017259802626,2022-05-25 16:53:46,"Nairobi, Kenya","Joan Kabugu, Black Rhino VR part of Meta-s Africa Day campaign - https://t.co/Lef8c9hFCl"
292,1529505586446233600,2022-05-25 16:52:03,Kenya,"Kienyenji Chicken for Ksh500.00 @ Piece in Thika. John
Order : https://t.co/w6UFu1QxZW
Use App : https://t.co/L7r2Sz4eHl https://t.co/QlOx7HbTqC"
293,1529505574366457857,2022-05-25 16:52:00,Kenya,"Thursday's Star
- Campaign cash fight disrupts Kenya Kwanza

Our ePaper will be available on https://t.co/WjZJr7fz1o from 10pm, grab a copy! https://t.co/Y53Shi2qsS"
294,1529504580404396032,2022-05-25 16:48:03,"Kabarnet, Kenya","Kenya Kwanza goal is to empower Kenyans of all walks of life through the pursuit of an inclusive economy.Kapropita ward and Baringo county at large has huge potential that when well exploited will spur growth&amp; lift Hustlers.Let's meet tomorrow &amp; ventilate our issues
#MCA Wa Raiya https://t.co/5750O7jO0X"
295,1529504578869542912,2022-05-25 16:48:03,Kenya,"60 Egg Incubator for Ksh13,000.00 @ Per Equipment in Nairobi. 
Order : https://t.co/cZsTR7047W
Use App : https://t.co/L7r2Sz4eHl https://t.co/2yE84cQma7"
296,1529504077331124224,2022-05-25 16:46:03,Kenya,"Onion for Ksh50.00 @ kg in kithyoko. contact me now if in need please
Order : https://t.co/RXp4XRl7j6
Use App : https://t.co/L7r2SzlhJl https://t.co/IEFHJTu3b7"
297,1529503974952427520,2022-05-25 16:45:39,"Nairobi, Kenya","An Afrikan man with:
- his grass-thatched mud house
- his cow, goat &amp; chicken
- his 1 acre of land

is considered POOR!

While a foreigner with a FORD Ranger, a rented apartment and an iPhone is considered living above the poverty line.

SCAM!!

#Thoughts https://t.co/Cb8DupuR1E"
298,1529503973287333891,2022-05-25 16:45:38,Ethiopia,Todays tweeter campaign #StopArrestingChildrean https://t.co/nqDYf85IZa
299,1529503816462499840,2022-05-25 16:45:01,Kenya,"-SPONSORED-
Dried Mangoes for Ksh1.00 @ Gram in Chuka. We are selling 100@% naturally dried mangoes. No sugar added At just 1bob per gram. Make your orders today. We also sell on wholesale.
Call : 0723562445. 
Order : https://t.co/KPnbPkk3Ta
Use App : https://t.co/L7r2Sz4eHl https://t.co/g2qW4ryN9Q"
300,1529503460852375553,2022-05-25 16:43:36,"Kampala, Uganda","""For me, the #KenyaYaAmani peace campaign is a model peace campaign that is going to lay a foundation for youth for the institutionalization of youth participation in peace building processes."" - @Emolot_AD, Chairperson @ICOYACA  
https://t.co/zJC81eiFk2"
301,1529503280207958018,2022-05-25 16:42:53,"Nairobi, Kenya","Broja's hunger for goals in a struggling Southampton this season has been clear. 

Selling him would be a mistake for me. https://t.co/ulNeeAPE0u"
302,1529502955984003073,2022-05-25 16:41:36,Nairobi,"Rigathi: Our campaign is premised on track record, forget about ‘Yangu Kumi, Yake Kumi’: Speaking during one of the forums organized by Ruto's United Democratic Alliance (UDA) in Uasin Gishu, Gach.. https://t.co/avWvPPOHsU"
303,1529502693798162432,2022-05-25 16:40:33,"Nairobi, Kenya ",Appointment of tax tribunal staff to be staggered https://t.co/5E8LmrAMtX via @BD_Africa
304,1529502249558413319,2022-05-25 16:38:47,Nairobi,"After Jubilee Tcket, @BahatiKenya went back to Instagram, til too and YouTube to engage his electorate; this is called Gadget to Gadget, bundle to bundle campaign."
305,1529502154834182145,2022-05-25 16:38:25,Kenya,"KRA has destroyed businesses over tax claims that have mostly been declared unlawful by the courts.

KRA didn't just lose claim of ksh17B, section 107 of tax procedures act was declared UNCONSTITUTIONAL.

So, GoK is killing businesses with unlawful claims! https://t.co/rW034piQPn"
306,1529502060789780480,2022-05-25 16:38:02,Kenya,"beans for Ksh300.00 @ 150/= kg in butula. itheir good for your family health
Order : https://t.co/tXOUbFChSN
Use App : https://t.co/L7r2Sz4eHl https://t.co/g8wQ7Nw0Db"
307,1529501893990440960,2022-05-25 16:37:22,Kenya,"Today we released our financial results for Q1 2022 where we reported a 26% increase in Profit Before Tax to KES 4.3 billion. This performance is a reflection of the tenacity, determination and resilience of our customers across our different sectors of our economy. https://t.co/sldaKW4qkS"
308,1529501684065521664,2022-05-25 16:36:32,Kenya :),"Palm Oil: Edible oil prices to fall as Indonesia ships 200,000 tonnes crude palm oil - The Economic Times https://t.co/1srBbDTkN4"
309,1529501555246120962,2022-05-25 16:36:02,Kenya,"Cabbages for Ksh25.00 @ Per Item in Kirimangai. Gloria F1 cabbages
Order : https://t.co/cOwDGCw7bo
Use App : https://t.co/L7r2Sz4eHl https://t.co/tN2VgaTd3C"
310,1529501182267473922,2022-05-25 16:34:33,Nairobi,[Femme Hub] Eliud Kipchoge And Faith Kipyegon Join Global Campaign In The Fight Against Malaria: Eliud KipchogeandFaith Kipyegonjoin a stellar cast of international changemakers to turn up the pressure in the fig.. https://t.co/V6xmGg1ZKM via @FemmeHub
311,1529501059672346624,2022-05-25 16:34:04,Kenya,"Leeks for Ksh50.00 @ Kg in Nairobi. 
Order : https://t.co/ojQ3aWEW11
Use App : https://t.co/L7r2Sz4eHl https://t.co/YTyvOsbwxa"
312,1529500921989935107,2022-05-25 16:33:31,Nairobi Kenya,"With the two people who faying for The president Ruto Na Raila who is able to come to fight for three enemy in Kenya,, that's  Deases, poverty,, and Unskillful in Kenya,,let challenge"
313,1529500687880568832,2022-05-25 16:32:35,"Nairobi, Kenya","Senator Cleophas Malala has raised eyebrows after removing Deputy President William Ruto's image from his campaign posters.

Instead, Malala included the images of Ford Kenya leader Moses Wetang'ula and ANC leader Musalia Mudavadi.

#tukonews 

https://t.co/nnc93jsCm1"
314,1529500552044093442,2022-05-25 16:32:03,Kenya,"Pishori Rice for Ksh145.00 @ Per Kilogram in Mwea. Pure Mwea pishori rice.
Order : https://t.co/xTCJYQDswj
Use App : https://t.co/L7r2Sz4eHl https://t.co/Lvvy4Lc3Nr"
315,1529500317980688384,2022-05-25 16:31:07,"Kampala, Uganda",What do you have to say about this horrifying economy  😏😏😉 https://t.co/qXenzxpLPD
316,1529500043161763841,2022-05-25 16:30:01,Kenya,"-SPONSORED-
Dried Mangoes for Ksh1.00 @ Gram in Chuka. We are selling 100@% naturally dried mangoes. No sugar added At just 1bob per gram. Make your orders today. We also sell on wholesale.
Call : 0723562445. 
Order : https://t.co/KPnbPkk3Ta
Use App : https://t.co/L7r2Sz4eHl https://t.co/bQwvzAd1Qy"
317,1529499072830197761,2022-05-25 16:26:10,Kenya,"Baringo Honey for Ksh700.00 @ kg in Baringo. Organic pure Lowland honey 
Order : https://t.co/XZojT48bBV
Use App : https://t.co/L7r2SzlhJl https://t.co/bTtEzlztE7"
318,1529498829384466435,2022-05-25 16:25:12,"Malindi, Kenya",Tribalism kills development infact it is the source of poverty.
319,1529498263505756161,2022-05-25 16:22:57,Democratic Republic of Congo,"The Mixed impacts of the #Nyiragongo eruption, one year ago, Conflict and #COVID19 is unleashing deadly hunger on an already vulnerable population, especially children. 27m people are in need of humanitarian assistance in #DRC. #NyiragongoOneYearAfter https://t.co/YCDGwBloIx"
320,1529498141703258115,2022-05-25 16:22:28,"Nairobi, Kenya",RUTO in tears as KHALWALE and MALALA remove his photo from their campaign posters for fear of losing votes – LOOK! https://t.co/wZZycNjZ6M
321,1529498035860172800,2022-05-25 16:22:03,Kenya,"Spinach for Ksh2,000.00 @ Bag in Limuru. Ready spinach fresh from the farm to sell now. 
Order : https://t.co/NtIJ3QRrrt
Use App : https://t.co/L7r2Sz4eHl https://t.co/devTotKg3D"
322,1529497892762918913,2022-05-25 16:21:28,"Kampala, Uganda","Time to forget about this strained economy, mujye tujuze Museum

#SoulFestUg 
#ActsOfLove 
With~ @SoulFestUG  @ViolaHappiness @shillahshan  @SerahAdong  @Sinapicorporate @silkeventsug @UNCC16 @NCFUganda @roketelkomug @RocketHealthUG @FoundDocumentUG @geekstatemuzik @PepsiUganda https://t.co/Wm7blS7SDw"
323,1529497288388792326,2022-05-25 16:19:04,Kampala Uganda,"If it's true that Malala, the poor gentleman who brokered nighttime deals to convince the ANC &amp; FORD K to join Ruto's coalition, is now removing Ruto's face from campaign his posters after pocketing his per diem, then KK has already been reduced to rubble all across the center. https://t.co/W2BTbCmDnp"
324,1529497024877707265,2022-05-25 16:18:02,Kenya,"Onions for Ksh80.00 @ KG in Nairobi. Free delivery 
Order : https://t.co/ejgt6rJWsR
Use App : https://t.co/L7r2Sz4eHl https://t.co/OPqwU2ooxh"
325,1529496939280191491,2022-05-25 16:17:41,Nairobi,Join the campaign. https://t.co/l5Dn6Cy75o https://t.co/SZq7n7DzQl
326,1529496523679027200,2022-05-25 16:16:02,Kenya,"drip kit for Ksh90,000.00 @ quarter acre in juja. best quality plus we also do installation services
Order : https://t.co/KenfinuOZb
Use App : https://t.co/L7r2SzlhJl https://t.co/aGOVxIjGPG"
327,1529496522269794305,2022-05-25 16:16:02,Kenya,"Don't believe this lie that it's a Curse to die poor!We all die poor, with nothing. The only private asset being your private parts only!! The worst Curse is to die of Hunger...fight Hunger, it is the only ordained Curse.🤔"
328,1529496266257752065,2022-05-25 16:15:01,Kenya,"-SPONSORED-
Dried Mangoes for Ksh1.00 @ Gram in Chuka. We are selling 100@% naturally dried mangoes. No sugar added At just 1bob per gram. Make your orders today. We also sell on wholesale.
Call : 0723562445. 
Order : https://t.co/KPnbPkB6Va
Use App : https://t.co/L7r2SzlhJl https://t.co/Dm1Jn5kWlE"
329,1529496024238407681,2022-05-25 16:14:03,Kenya,"Dry Maize for Ksh2,800.00 @ 90 Kg Bag in Musanda Mumias. 
Order : https://t.co/ZdCMStupez
Use App : https://t.co/L7r2Sz4eHl https://t.co/oIievGNFsc"
