,tweet_id_str,date_time,location,tweet_text
267,1529537304368652288,2022-05-25 18:58:05,Kenya,"tomatoes for Ksh10,000.00 @ 10,000 per wooden crate in narok. looking for a buyer 
Order : https://t.co/cu5AE78tr0
Use App : https://t.co/L7r2Sz4eHl https://t.co/QRwlJIHwZv"
268,1529537295778447364,2022-05-25 18:58:03,"Nairobi, Kenya",RIGATHI GACHAGUA‘s foolishness will cost us the Presidency in August – Top UDA politician admits RAILA will beat RUTO badly. https://t.co/ceVd2WtVDe
269,1529537216774561792,2022-05-25 18:57:44,meru-kenya,"Aisha Jumwa is a brave woman,and has suffered defending Ruto.Kingi has alot to prove.
I think Ruto will apply what he is doing in Kiambu.Lets people decide as long as all support his Bid https://t.co/Nc52ARjP2u"
270,1529537133354049538,2022-05-25 18:57:24,Kenya,"THIS IS CRAZY🔥 UNBOWED RIGATHI GACHAGUA EXPOSES UHURU NAKED IN THIKA STA... !   https://t.co/MdG2kf9xmf
#Gachagua
#BREAKING NEWS"
271,1529537089821614080,2022-05-25 18:57:14,"Nairobi, Kenya","Kabando wa Kabando: The duo is providing inspiration. You can now go to any household in Mt Kenya community and talk about Raila Odinga and people will listen. Wasnt the same 9 years ago. 
#PrimeEdition #ExtraMile ^CW 

@Wakabando @JKioria https://t.co/yBL0kxvyYp"
272,1529536898292752385,2022-05-25 18:56:28,"Nairobi, Kenya","Kabando wa Kabando: Since the appointment Martha Karua as Raila's running mate on May, 16th, the mountain shone, the lake freshened, the oceans got more calm. ^RW #ExtraMile #PrimeEdition https://t.co/I6Co0V2kxg"
273,1529536563222388738,2022-05-25 18:55:08,"Nairobi, Kenya",Chief Minister Kalonzo Musyoka should stop dragging us. Raila Odinga will be president. Kalonzo should stop behaving like a naughty girl on heat.
274,1529536546285703168,2022-05-25 18:55:04,Kenya,Late campaign at night. Great people of Shanta-abaq division received Hon.@Abdulqani3 like king we are not living anything to chance. Hongera my able MP @real_damsa @SalahJamac1 https://t.co/blj5q26SUI
275,1529536342039855106,2022-05-25 18:54:16,"Nairobi, Kenya","1/3 In politics winning before you win may lead to disaster - Martha Karua (February 28th 2022) 

Later, Martha Karua joined Azimio-One Kenya alliance. On Monday 16th May, Hon Raila Odinga named Martha Karua as his preferred running mate to fly Azimio-One Kenya... https://t.co/YE477n0iOJ"
276,1529536325363302400,2022-05-25 18:54:12,Kenya,By the way how many Kikuyus songs by Kikuyus musicians have praised Gachagua apart from HATUPANGWINGWI https://t.co/MhCRHu6Aga
277,1529536181415071744,2022-05-25 18:53:37,"Nairobi, Kenya","Kabando wa Kabando: The ground has shifted because Martha Karua has brought a new phenomenon. She is a person of integrity, a new dawn not limited to Mt Kenya.
#PrimeEdition #ExtraMile ^CW 

@Wakabando @JKioria https://t.co/K8QV1p2opx"
278,1529536181347688448,2022-05-25 18:53:37,Somalia,"A campaign is under way to build a house for former Somali president @M_Farmaajo
This issue is gaining momentum
He was praised during his presidency
protected the property of the Government and the people of Somalia
This is a golden feather for the president #Farmaajo https://t.co/82cwNI3Kkn"
279,1529535969921228800,2022-05-25 18:52:47,"Nairobi, Kenya",🔥MOSES KURIA addresses Malindi people in RUTO's rally https://t.co/HcidtR7Vlg
280,1529535853512605697,2022-05-25 18:52:19,"Nairobi, Kenya","We missed you sir, welcome back to the campaign trail @HKindikii. As Kenya Kwanza, we need you to be part of the team to get us to the promised land https://t.co/AY7M4cxnUd"
281,1529535788748361733,2022-05-25 18:52:04,Kenya,"Potatoes for Ksh50.00 @ kg in Nairobi. Potatoes available to order as still on the ground but ready for eating
Order : https://t.co/ooYSwI4S6G
Use App : https://t.co/L7r2Sz3GRN https://t.co/wR8UbIJIoe"
282,1529535691645911045,2022-05-25 18:51:40,"Marsabit, Kenya",Raila Odinga battles graft claims by Dominion group https://t.co/XgtBtnPmZ8 #
283,1529535661577015296,2022-05-25 18:51:33,"Kericho, Kenya","Where hee is Gods will there is way stand like a brethren ,and move with an excellent Talk ..words that can draw people together like ruto and get caught up with your movements #UDA tosha ruto ,Gods choice.... https://t.co/Qy1940jdlk"
284,1529535593612464130,2022-05-25 18:51:17,Nairobi,William Samoei Ruto has no space for women in his Kenya Kwisha Alliance  starting  from the way she is treating Aisha Jumwa . https://t.co/6RXqm6imjX
285,1529535385813983232,2022-05-25 18:50:28,So Cal,I just donated to @BetoORourke's campaign for Governor! https://t.co/7hK9Egj3eW
286,1529535379707244544,2022-05-25 18:50:26,Kenya,"Azimio wants to make us believe that Raila Odinga will get 100% votes from Luo land,Kalonzo Musyoka will get 100% votes from Kambaland, Martha Karua will deliver 100% votes from Mt. Kenya BUT Musalia Mudavadi &amp; Moses will not deliver 70% from Luyhaland?"
287,1529535307573604356,2022-05-25 18:50:09,"Coast, Kenya","In Mulembe nation, if you couldn't handle Wycliffe Ambetsa Oparanya, now we have Mukhisa Kituyi also on the menu! Watch him as he deconstructs the earthquake brothers! That KK camp with the likes of Aisha Jumwa, Rigathi Gachagua, Alice Wahome et al is truly paperweight! https://t.co/1Tnct0UxlS"
288,1529535257216704516,2022-05-25 18:49:57,"Nairobi, Kenya","Learning with @BethanyJep 
""Don't take it personal when your designs are criticized. 
Designs are alive: they evolve, they change, and eventually die.""
#ux #ui #uiuxdesign 
@UX Kitchen @TechMadi @MsAmbassadorsKe"
289,1529535221330509824,2022-05-25 18:49:48,"Nairobi, Kenya","Kabando wa Kabando: We can now sit pretty knowing that with Martha Karua there is hope. 
#PrimeEdition #ExtraMile ^CW 

@Wakabando @JKioria https://t.co/hnjA6PoLcu"
290,1529535208403484673,2022-05-25 18:49:45,"Mombasa, Kenya","Malindi MP Aisha Jumwa has asked DP William Ruto to give George Kithi an appointive seat, and let her run for the Kilifi Governor seat. Meanwhile PAA party leader Amason Kingi impressed crowd as he did push ups on top of Rutos car as Kenya kwanxa tours Msabaha Kilifi county. https://t.co/80mWx5v2EK"
291,1529535090384060419,2022-05-25 18:49:17,Kenya,"Martha Karua tours Garissa, rallies residents to support Azimio https://t.co/UP9Lf22ZWv"
292,1529534776893489153,2022-05-25 18:48:02,Kenya,"onions for Ksh90.00 @ kg in Nairobi. price is negotiable 
Order : https://t.co/nM3WtU7ecb
Use App : https://t.co/L7r2Sz3GRN https://t.co/4LB1ukiu9t"
293,1529534350588510212,2022-05-25 18:46:21,"Nairobi, Kenya","-Free Education from Primary to University is unrealistic
-KES 6000 to each vulnerable family is unrealistic
-Establishing factory in each county is unrealistic
Raila Odinga has no agenda for this country.  #AndrewKibe"
294,1529534272805441536,2022-05-25 18:46:02,Kenya,"Maize Ready For Silage for Ksh900,000.00 @ Per 10 Acres in Naivasha. The maize is a mixer of hybrid and yellow
Order : https://t.co/JeltnIkQid
Use App : https://t.co/L7r2Sz4eHl https://t.co/W1YSGTcnLM"
295,1529534018789724161,2022-05-25 18:45:02,Kenya,"Raila begins 5-day tour of Western, says Azimio had allocated the region more leadership positions. #Newshour @kenmijungu https://t.co/bnkd9AG8cS"
296,1529534017179197440,2022-05-25 18:45:01,Kenya,"-SPONSORED-
Dried Mangoes for Ksh1.00 @ Gram in Chuka. We are selling 100@% naturally dried mangoes. No sugar added At just 1bob per gram. Make your orders today. We also sell on wholesale.
Call : 0723562445. 
Order : https://t.co/KPnbPkjw3C
Use App : https://t.co/L7r2Sz3GRN https://t.co/mmuTMgYYl4"
297,1529533772089421824,2022-05-25 18:44:03,Kenya,"Watermelons for Ksh20.00 @ per kg in Kibwezi. Quality watermelons freshly harvested at 20ksh per kg.
Order : https://t.co/ljUSplP4Jz
Use App : https://t.co/L7r2Sz4eHl https://t.co/ulDlcnqdli"
298,1529533634536939522,2022-05-25 18:43:30,"Kisumu, Kenya ","Azimio should surely inform karua on their agenda,  she's not saying anything in those rallies apart from tulipigania this and that then shouting ASSMIO"
299,1529533429653594120,2022-05-25 18:42:41,Kenya,Suna East MP Junet Mohammed has challenged Deputy President William Ruto to walk the talk on his Bottom-up Economic model and share part of his wealth with the poor.  https://t.co/G37G4oC41e https://t.co/LSq7S1t4Xt
300,1529533398267600902,2022-05-25 18:42:34,"Nairobi, Kenya",Neither will they deliver for Ruto in August 2022. https://t.co/uaVaa2FjNQ
301,1529533134844329985,2022-05-25 18:41:31,Kenya,Raila and his team first made camp at Cheptulu in Hamisi Constituency. https://t.co/7M5vC2pJlv
302,1529533084261142528,2022-05-25 18:41:19,Nairobi Kenya,"Breaking!
Ruto fills The Kamariny Stadium which is historic with a crowd of supporters all thanks to the fisheye canon camera
#ChiefMinister 
#AishaJuma https://t.co/WcgXkBGeGE"
303,1529532905243951106,2022-05-25 18:40:36,Kenya,"WHO IS RIGATHI GACHAGUA? !   https://t.co/6lr5d85xYS

^^
#Gachagua
#BREAKING NEWS"
304,1529532762340093952,2022-05-25 18:40:02,Kenya,"Maize for Ksh4,000.00 @ Bag 90kg in Tarakea. Pick up yourself 
Order : https://t.co/EPnzDg8ajq
Use App : https://t.co/L7r2Sz4eHl https://t.co/ZEr4Asds2M"
305,1529532467547357193,2022-05-25 18:38:52,"Nairobi, Kenya","1. I do not support zoning. Let the people decide.
2. Neither DP Ruto nor the Former PM should favor certain parties or candidates within their coalitions.
3. Instead of favoritism DP Ruto &amp; Former PM should encourage consensus among bitter rivals within their coalitions."
306,1529532304456024066,2022-05-25 18:38:13,Nairobi,"Governor Hassan Joho, Suleiman Shahbal and all other leaders will tomorrow converge at Cleopatra Grounds in Malindi for the mother of all rallies. 

This is the beginning of the Coast Azimio vigorous campaign for Raila Odinga’s presidential bid

#Inawezekana
#westernsealed https://t.co/jXVz7Jc8JV"
307,1529532265042423810,2022-05-25 18:38:03,Kenya,"tomatoes for Ksh5.00 @ seedlings in Thika. 
Order : https://t.co/G8SDoEbMtc
Use App : https://t.co/L7r2Sz4eHl https://t.co/KXlByS0ICf"
308,1529532018559787009,2022-05-25 18:37:05,"Kilifi, Kenya","After TWERKING for William Ruto for 4 good years, Aisha Jumwa is being HUMILIATED and is not given any CHANCE to speak in RUTO rallies in Kilifi. She has suddenly become a NOBODY in Ruto's camp after Amason Kingi joined Kenya Kwisha Alliance. https://t.co/XIIy006WRV"
309,1529531998468972545,2022-05-25 18:37:00,"Nairobi, Kenya","The 5th President William Ruto today sold Bottom-Up Agenda with Kilifi residents at Msabaha grounds in Malindi and Mariakani town in Kaloleni, Kilifi County with leaders Kithure Kindiki, Salim Mvurya, @governorkingi, @DrAlfredMutua, @HonMoses_Kuria, @HonJumwa, https://t.co/yAOWlKIRT4"
310,1529531774488961025,2022-05-25 18:36:07,kajiado,"Raila should be told, this lady is the age of her daughter. This is obscene! https://t.co/JDTLUieOlu"
311,1529531767660634113,2022-05-25 18:36:05,Kenya,"There is nothing genuine shared by ASS-mio bloggers.

Kila kitu yao ni fake including the support they are purporting to be giving Raila.

9th August is already DECIDED that the next President of Kenya is Hon. William Ruto. https://t.co/44RtGak5fG"
312,1529531640250126336,2022-05-25 18:35:35,"Nairobi,Kenya","Musalia Mudavadi is promising to deliver 70% of Mulembe votes to yUDA yet he couldn't marshall 10% of Maragoli votes. On Wetangula, the less we talk about him the better, Ruto tawe has more letters than the votes he can marshall in Vihiga.

Ghai!! 😂😂😂😂😂😂😂😂😂😂

~Mukhisa K"
313,1529531534876807168,2022-05-25 18:35:09,"Nairobi, Kenya","Raila campaigns in Vihiga:

Azimio Presidential Aspirant promises to improve economy. Raila says small enterprises a priority in economic transformation.

Western Kenya leaders dismiss impact of Mudavadi, Wetangula #JKLive https://t.co/AC4J05h0GF"
314,1529531336687493120,2022-05-25 18:34:22,"Nairobi, Kenya","JKL LIVE TODAY

2100-2113hrs: Raila in Western and Karua in NE. 
2113-2121hrs: Kenya Kwanza in Coast and Debate in Parliament. 
2122hrs-2130hrs: Raila's tour in Western. 
Background Display: Rao and Karua

#JKLive
@citizentvkenya 
#StopTheBias"
315,1529531065127280640,2022-05-25 18:33:17,Kenya,"Rigathi Gachagua full interview with Nyox wa Kata with Jeff Kuria || Ino... !   https://t.co/0YaQUMoWZq 

^^
#Gachagua
#BREAKING NEWS"
316,1529531022429376514,2022-05-25 18:33:07,Kenya,"The difference btw Raila and DP @WilliamsRuto as described by this mother. 
@ahmednasirlaw @HonAdenDuale @HonAbdik https://t.co/d3IT4qKRCE"
317,1529530688520732675,2022-05-25 18:31:48,"Nairobi, Kenya","1. DP Ruto's proposal to have an independent budget for the IG is revolutionary. I hope it lives to see the light of day.
2. Kakamega Senator Cleophas Malala's recent comments on police officers was derogatory. He lacks understanding of what it takes to be an officer of the law."
318,1529530410199392259,2022-05-25 18:30:41,"Nairobi, Kenya","*President Kenyatta will on Thursday 26thMay tommorow Join Dp.william ruto and Raila odinga for a annual prayer meeting 🤝*
Sure bet. Doyen will carry the day https://t.co/UN3hUjprFi"
319,1529530255614136325,2022-05-25 18:30:04,Kenya,"capsicum for Ksh10.00 @ piece in Githunguri,kiambu. it's just the beginning,  with time produce will be available in high quantity. Quality is constant and perfected
Order : https://t.co/1eIYJHKXDp
Use App : https://t.co/L7r2Sz3GRN https://t.co/VLHjpAU5jM"
320,1529530239298445312,2022-05-25 18:30:01,Kenya,"-SPONSORED-
Dried Mangoes for Ksh1.00 @ Gram in Chuka. We are selling 100@% naturally dried mangoes. No sugar added At just 1bob per gram. Make your orders today. We also sell on wholesale.
Call : 0723562445. 
Order : https://t.co/KPnbPkk3Ta
Use App : https://t.co/L7r2Sz4eHl https://t.co/kD6dLu5zvz"
321,1529530084910055426,2022-05-25 18:29:24,Kenya,Raila is seeking to galvanise the support of voters in Vihiga County to boost his bid in the region.  https://t.co/b9ybmXk6hY
322,1529530051850534912,2022-05-25 18:29:16,Kenya,"Cleophas Malala now drops DP Ruto’s image from his posters
https://t.co/HUW4TigsTR https://t.co/AU6oXQBb4N"
323,1529529662988247040,2022-05-25 18:27:43,"Nairobi, Kenya","Wacha kuchezea na coastal region, eti you only did the signing of the port relocation without reading the document, were you coersed to sign. Coast you must not be fooled. Ruto tawe!!!"
324,1529529468376735745,2022-05-25 18:26:57,"Nairobi, Kenya",Raila Odinga tells you that he has the interest of Kenyans at heart but the bottomless yUDA minions like Aisha Jumwa keep insulting him. Ruto should know that Weta and Mudavadi cannot deliver even 25% of Western voters. Confirm👇. In Mudavadi's backyard-Vihiga https://t.co/0kw8vvp1bm
325,1529529436718174218,2022-05-25 18:26:49,"NAIROBI,WESTLANDS","Dear William Ruto,this is a woman,a Aisha Jumna a UDA candidate you’re frustrating her coz of Kingi who joined your camp two weeks ago,why is she begging to speak at your rallies?Is this how your reward your foot soldiers?Raila has mentored her,Mbona unafanyia watu wa Baba hivi!! https://t.co/hUWaWapelE"
326,1529529335731867648,2022-05-25 18:26:25,"Nairobi, Kenya","Raila promises to revamp stalled industries in the Western region. #TV47News 
@eric_mnene https://t.co/1zZGkOBkvI"
327,1529529334372999168,2022-05-25 18:26:25,"Nairobi, Kenya","DP Ruto promises to revert the Mombasa port operations back to the seaport. #TV47News 
@eric_mnene https://t.co/YfYNVXITOa"
328,1529529305792929792,2022-05-25 18:26:18,Nairobi,"The Battle For Western:

Politicians allied to Azimio – One Kenya party laugh off pledge by Musalia Mudavadi to deliver 90% of the Western Kenya vote to DP Ruto

#NTVTonight @MarkMasai 
@murithi_kenn https://t.co/D4Jt0OiIeF"
329,1529529305314762752,2022-05-25 18:26:18,Kenya,"Rigathi Gachagua: Mr President, you cannot transfer our loyalty to Raila... https://t.co/TvNAUM1l8B
#Gachagua
#BREAKING NEWS"
330,1529529240407773184,2022-05-25 18:26:02,Kenya,"NATURAL HONEY for Ksh800.00 @ kg in MOMBASA. PURE NATURAL HONEY FROM MALINDI AND CAN BE DELIVERED ANYWHERE IN MOMBASA 
Order : https://t.co/HhKkXUAvJy
Use App : https://t.co/L7r2SzlhJl https://t.co/WnvtJFnrn6"
331,1529529164222681089,2022-05-25 18:25:44,Nairobi,"Najua haiwahusu, lakini Raila and Martha Karua can never work together. They have no chemistry. Hata campaign they can never do it pamoja. They are sent by Uhuru to stop Ruto from the top seat."
332,1529528865764388865,2022-05-25 18:24:33,"Mombasa, Kenya",Weta MDVD busy on a campaign trail fetching the 70% with MDVD promising to bring 90% of Western https://t.co/D63vocbhFt
333,1529528771333836801,2022-05-25 18:24:11,"Nairobi, Kenya","SC wacha propaganda....give credit where due...In comparison Gachagua vs Karua, karua is a better DP...gender equality ,integrity and even popularity all over the mt.kenya region. https://t.co/GlKEGLLsn5"
334,1529528735548186630,2022-05-25 18:24:02,Kenya,"onions for Ksh650.00 @ 13kg in Cheptais. 
Order : https://t.co/S9ERK4dhf9
Use App : https://t.co/L7r2Sz4eHl https://t.co/kIbBwA4g2F"
335,1529528664173555712,2022-05-25 18:23:45,Kenya,Huslter warming up on the top of wheelbarrow Viva #AishaJumwa #Oparanya #ChiefMinister #Inawezekana #Rongai #Raila #Kilifi https://t.co/ViKw2A618D
336,1529528654908252160,2022-05-25 18:23:43,"Ruiru, Kenya","Another good day to remind everyone reading this that IT IS RUTO AFTER UHURU.
#BottomUpKiambu 
#Gachagua 
#thursdayvibes 
#RutoFor2022 
#RutoThe5th"
337,1529528597509246979,2022-05-25 18:23:29,"Nairobi, Kenya",The Kenyan deputy President His Excellency Ruto. https://t.co/UsFPN2s12x
338,1529528367145529344,2022-05-25 18:22:34,"Nairobi, Kenya","Kenya Kwanza campaigns

Kenya Kwanza teams campaign in Mombasa, Eldoret, Bungoma

Ruto: Handshake behind reduced port operations in Mombasa

Gachagua tells Eldoret residents that Ruto govt will be inclusive. Mudavadi, Wetangula ask Azimio western leaders to declare deal they made https://t.co/8aHuNP3SXJ"
339,1529528277379039233,2022-05-25 18:22:13,"Nairobi, Kenya","“As women, we have a responsibility to give this country good leadership. I urge you to vote for leaders with integrity, and goodwill who will serve you well,” Karua said. https://t.co/OY1Pz4gIZ8"
340,1529528253479800834,2022-05-25 18:22:07,Nairobi,How Ruto perceives and treats women. Aisha Jumwa situation after ruto recruited kingi. https://t.co/QqE2mdRXhY
341,1529528232185192448,2022-05-25 18:22:02,Kenya,"Onions for Ksh60.00 @ kg in Mt Elgon. 
Order : https://t.co/PHWniRYRTO
Use App : https://t.co/L7r2SzlhJl https://t.co/Rh14FyqDif"
342,1529528179915993089,2022-05-25 18:21:50,"Nairobi, Kenya",What Amason Kingi Has Done In Malindi That Left DP Ruto And Residents Laughing (VIDEO). https://t.co/9yzx4izBIK
343,1529527899832844289,2022-05-25 18:20:43,Ethiopia,The Amhara regional state government has engaged in ethnic cleansing campaign against the Wollo Oromos. @USEmbassyAddis @amnestyusa @hrw @StateDept @SFRCdems @CNN @BBCWorld @FRANCE24 @Reuters #OromoVoice #StopWarOnOromia
344,1529527828554948608,2022-05-25 18:20:26,kitengela ,"If you @eduinata can accept that all you know about politics is how to lose prior campaign period, then  we can be friends...

You @eduinata have very little to offer the political community and it shows.... Sorry it irks... https://t.co/sMRUMSZEXn"
345,1529527807969198083,2022-05-25 18:20:21,Ethiopia,The Amhara regional state government has engaged in ethnic cleansing campaign against the Wollo Oromos. @USEmbassyAddis @amnestyusa @hrw @StateDept @SFRCdems @CNN @BBCWorld @FRANCE24 @Reuters #OromoVoice #StopWarOnOromia
346,1529527797550616580,2022-05-25 18:20:18,kenya,"Tabia Mbaya, Lack of manners, is azimio presidential aspirant Raila advocating for this? Or i it what her Dp President Martha Karua expects since she has been promised an office at statehouse? Or is it what Junet calls women empowerment? https://t.co/PNkirBdMqh"
347,1529527574241615872,2022-05-25 18:19:25,Ethiopia,‘Amhara security forces launched a campaign to destroy evidence of ethnic cleansing in Western Tigray’ @BBC reports. https://t.co/a7ITDKFzLx @amnestyusa @hrw @StateDept @SFRCdems @CNN @BBCWorld @FRANCE24 @Reuters #OromoVoice #StopWarOnOromia
348,1529527411678883842,2022-05-25 18:18:46,"Nairobi, Kenya","Kenya Kwanza affiliate parties want DP Ruto to stop campaigning for UDA aspirants during rallies. #TV47News 
@eric_mnene https://t.co/XDLwhWsXTE"
349,1529527223807447040,2022-05-25 18:18:02,Kenya,"Onions for Ksh45.00 @ kg in nyeri. contact for more information
Order : https://t.co/jn2hPNX3zU
Use App : https://t.co/L7r2SzlhJl https://t.co/ImMGYOQwCh"
350,1529527043385344002,2022-05-25 18:17:19,"Nairobi, Kenya",SGR must be used. We need to ensure our roads are safe for the travellers by moving all cargo to SGR. Ruto team is joking. We don't want haulers in our highways since they are a threat to road safety.
351,1529526977836761090,2022-05-25 18:17:03,"Nairobi, Kenya",I love it when Musalia wants to match Ruto's energy.
352,1529526914876153867,2022-05-25 18:16:48,Ethiopia,‘Amhara security forces launched a campaign to destroy evidence of ethnic cleansing in Western Tigray’ @BBC reports. https://t.co/ljYC294s50 @amnestyusa @hrw @StateDept @SFRCdems @CNN @BBCWorld @FRANCE24 @Reuters #OromoVoice #StopWarOnOromia
353,1529526719706632192,2022-05-25 18:16:01,Kenya,"spinach for Ksh20.00 @ 20/kg in kiambu. 500
kilos available  every week
Order : https://t.co/bJTM1yzZZY
Use App : https://t.co/L7r2SzlhJl https://t.co/mN4cA45xLb"
354,1529526650999918599,2022-05-25 18:15:45,"Embakasi, Nairobi Kenya",Mama Ngilu @mamangilu there is absolutely no doubt Luhya/mulembe nation is azimionated! Our Musakhulu (elder) Atwoli @AtwoliDza already showed us the way even Musalia Mudavadi's mca is Odm @TheODMparty cc Raila Odinga the 5th @RailaOdinga @MusaliaMudavadi https://t.co/dJGSTLYnwU
355,1529526608981377025,2022-05-25 18:15:35,"Nairobi, Kenya","Karua feted in Garissa:

Martha Karua says policy issues related to women to be addressed. Maendeleo ya Wanawake-Northern Kenya endorses Raila bid.

Women leaders say Karua nomination shows Azimio cares for them #JKLive https://t.co/bgJKd7JP8v"
356,1529526549195653123,2022-05-25 18:15:21,"Nairobi, Kenya",Did I just hear William Ruto saying that the port was transferred when he was inactive in government? We should have a check on this man.. something is wrong
357,1529526464756207616,2022-05-25 18:15:01,Kenya,"-SPONSORED-
Dried Mangoes for Ksh1.00 @ Gram in Chuka. We are selling 100@% naturally dried mangoes. No sugar added At just 1bob per gram. Make your orders today. We also sell on wholesale.
Call : 0723562445. 
Order : https://t.co/KPnbPkk3Ta
Use App : https://t.co/L7r2Sz4eHl https://t.co/ebjbLjCsl1"
358,1529526390382546946,2022-05-25 18:14:43,Kenya,[PHOTOS] Huge turnout as Raila storms Mudavadi's backyard https://t.co/fXLtKEBDOG
359,1529526318613807113,2022-05-25 18:14:26,Kenya,"Who is Rigathi Gachagua? Profile into DP Ruto's running mate: A battle o... !   https://t.co/03pZ9ZUD4w
#Gachagua
#BREAKING NEWS"
360,1529526219120726018,2022-05-25 18:14:02,Kenya,"Paw Paw for Ksh120.00 @ Per Item in Karen. 
Order : https://t.co/daYmH6uQaX
Use App : https://t.co/L7r2Sz3GRN https://t.co/qra7tw6JAz"
361,1529525754307952640,2022-05-25 18:12:11,"Nairobi, Kenya","ICYM

Azimio Lower Eastern coordinator Mutua Katuku Reveals Why Azimio Failed To Pick Kalonzo As Raila’s Deputy - https://t.co/ZPTlBWNatR"
362,1529525714810445825,2022-05-25 18:12:02,Kenya,"Pigs/ Pork for Ksh350.00 @ KG in Nairobi. I sell pork and pigs at 350 per kilogram 
Order : https://t.co/RiQS58QFBo
Use App : https://t.co/L7r2Sz4eHl https://t.co/NOx4M8K0nz"
363,1529525657901879296,2022-05-25 18:11:48,Kenya,'I would rather vote for Alai than Martha Karua!' Andrew Kibe declares https://t.co/bZ3JOtzJQn
364,1529525526842560512,2022-05-25 18:11:17,Nairobi,"That is Ruto wins and he gets incapacitated by any misfortune,that Rigathi Gachagua becomes the president of kenya,never I cant even imagine such a bad dream for our country kenya,Afadhali Mama Karua...we safer in her hands."
365,1529524951526658048,2022-05-25 18:09:00,"Nairobi, Kenya","Ever Forward

https://t.co/JRnAVydJID 
For Your Success!

STUDENT WORKSHOPS | KIDSMONEY | VERTEX ADVANTAGE

Free Online Seminars | No event will be cancelled
Kwisero Naivasha Nelson Havi Joho Raila Ruto Uhuru #WomenWhoCode https://t.co/sUA5pcJrGR"
366,1529524837277999104,2022-05-25 18:08:33,Kenya,"If Ruto &amp; UDA have Kikuyu Nation,why campaign there every week without break? Why panic with just one week there of Martha Karua? Raila Odinga rarely goes to Western Kenya &amp; Coast regions,but his solid support has never wavered.Kizuri Chajiuza,Kibaya Chajitembeza#UDA @HKindikii"
367,1529524771263762433,2022-05-25 18:08:17,Kenya,"""You were not elected by anyone yourself"", Gachagua to Murathe !   https://t.co/ZfaY7lzBYV
#Gachagua
#BREAKING NEWS"
368,1529524612589043713,2022-05-25 18:07:39,"Nairobi, Kenya","Junet, Sifuna Dare DP Ruto To Share His 2,000-Acre Taita Taveta Land With 'Hustlers' https://t.co/IwwoOka5TW"
369,1529524521572630528,2022-05-25 18:07:17,"Nairobi, Kenya","Today wizi kwanza split their teams. Ruto went somewhere else and Rigathi went to campaign in Uasin Gishu where Ruto was two days ago. What a waste! What campaign is that?
It's like Raila going to Bondo on Saturday then Martha goes to campaign there on following Monday."
370,1529524504745091074,2022-05-25 18:07:13,"Nairobi, Kenya",The Azimio women rep candidate Vihiga County Violet Bagada Afandi congratulating the Fifth President of the Republic of Kenya Raila Odinga for considering women in his leadership during a rally in Vihiga County. https://t.co/pSLN9U11TO https://t.co/E2qo1a5vwt
371,1529524297491939328,2022-05-25 18:06:24,"Nandi, Kenya","Interacted with Wananchi at Chepterit shopping centre as we hosted our incoming Deputy President Hon. @rigathi Gachagua during UDA tour in Nandi County.
#Winchit. https://t.co/kQNnhOasor"
372,1529524214386278400,2022-05-25 18:06:04,Kenya,"Kienyeji Eggs for Ksh450.00 @ Per Crate in Nairobi. 
Order : https://t.co/qNOpe97MIG
Use App : https://t.co/L7r2Sz4eHl https://t.co/gwlttYzgxy"
373,1529524146828414976,2022-05-25 18:05:48,"Nairobi, Kenya","Dear William Ruto , this is a woman , a leader , a gubernatorial candidate by the name Aisha Jumwa vying under UDA  you’re frustrating her because of Amason Kingi who joined your camp two weeks ago , why is she begging to speak at your rallies ? Is this how your reward your foot! https://t.co/HDCrgzcz0b"
374,1529523944843141120,2022-05-25 18:05:00,"Nairobi, Kenya","Despite his humble public appearance, the ANC leader lives like a king in his Karen home where he is in the company of fellow politicians, Deputy President William Ruto and ODM leader Raila Odinga. 

https://t.co/XYPHoGHNi6"
375,1529523925381693440,2022-05-25 18:04:55,Kenya,The opposition chief was speaking in Vihiga county where he met local leaders. https://t.co/D22DRMxPcJ
376,1529523729943896064,2022-05-25 18:04:09,kenya,Ruto is suffering from Adolescentiology https://t.co/Skx3dZ0g2N
377,1529523175029186560,2022-05-25 18:01:56,"Nairobi, Kenya","WAH! RUTO TAKES ON RAILA IN HIS KWALE CAMPAIGNS, GIVES KWALE RESIDENTS S... https://t.co/XNWceNiium via @YouTube"
378,1529523034360582147,2022-05-25 18:01:23,"Nairobi, Kenya",I think I can start a campaign for road safety for bikers and bodabodas and road safety in general. Wasee wa nduthi wanakufa baaana at a very high rate 😭
379,1529522916479705088,2022-05-25 18:00:55,Ruiru,"Kenya Kwanza politicians should avoid honouring interviews on RMS, Mediamax, Nation media and standard group media. Usually, what they say is turned upside down and inside out to destroy their credibility in the ears and eyes of voters. Ref: Gachagua's interview at Inooro FM."
380,1529522858459799556,2022-05-25 18:00:41,"Nakuru, Kenya",William Ruto anafikiria bado kuna wajinga kenya hii na kama wako basi wako Kenya kwisha.This is how Mombasa port was transferred and now someone has forgotten and tells them today he will bring back the port operations to Mombasa   if they  elect him. Watu wa pwani sio WAJINGA https://t.co/1rPhlMoJ7C
381,1529522695607828480,2022-05-25 18:00:02,Kenya,"24 disk harrow for Ksh290,000.00 @  in kayata, Machakos. 
Order : https://t.co/Qmi5NHGQ8u
Use App : https://t.co/L7r2Sz4eHl https://t.co/1ed7QGw5fW"
